"Town","FIPS","Year","Measure Type","Variable","Value"
"Canton","0900312270","2017","Number","DUI Crashes",7
"Canton","0900312270","2017","Number","DUI Fatalities",2
"Canton","0900312270","2017","Number","DUI Injuries",5
"Canton","0900312270","2018","Number","DUI Crashes",8
"Canton","0900312270","2018","Number","DUI Fatalities",0
"Canton","0900312270","2018","Number","DUI Injuries",2
"Canton","0900312270","2019","Number","DUI Crashes",5
"Canton","0900312270","2019","Number","DUI Fatalities",1
"Canton","0900312270","2019","Number","DUI Injuries",3
"Chaplin","0901513810","2015","Number","DUI Crashes",3
"Chaplin","0901513810","2015","Number","DUI Fatalities",0
"Chaplin","0901513810","2015","Number","DUI Injuries",1
"Chaplin","0901513810","2016","Number","DUI Crashes",2
"Chaplin","0901513810","2016","Number","DUI Fatalities",0
"Chaplin","0901513810","2016","Number","DUI Injuries",1
"Chaplin","0901513810","2017","Number","DUI Crashes",2
"Chaplin","0901513810","2017","Number","DUI Fatalities",1
"Chaplin","0901513810","2017","Number","DUI Injuries",4
"Chaplin","0901513810","2018","Number","DUI Crashes",3
"Chaplin","0901513810","2018","Number","DUI Fatalities",1
"Chaplin","0901513810","2018","Number","DUI Injuries",1
"Chaplin","0901513810","2019","Number","DUI Crashes",5
"Chaplin","0901513810","2019","Number","DUI Fatalities",0
"Chaplin","0901513810","2019","Number","DUI Injuries",3
"Cheshire","0900914160","2015","Number","DUI Crashes",32
"Cheshire","0900914160","2015","Number","DUI Fatalities",0
"Cheshire","0900914160","2015","Number","DUI Injuries",13
"Cheshire","0900914160","2016","Number","DUI Crashes",17
"Cheshire","0900914160","2016","Number","DUI Fatalities",0
"Cheshire","0900914160","2016","Number","DUI Injuries",11
"Cheshire","0900914160","2017","Number","DUI Crashes",14
"Cheshire","0900914160","2017","Number","DUI Fatalities",0
"Cheshire","0900914160","2017","Number","DUI Injuries",11
"Cheshire","0900914160","2018","Number","DUI Crashes",22
"Cheshire","0900914160","2018","Number","DUI Fatalities",0
"Cheshire","0900914160","2018","Number","DUI Injuries",12
"Cheshire","0900914160","2019","Number","DUI Crashes",9
"Cheshire","0900914160","2019","Number","DUI Fatalities",0
"Cheshire","0900914160","2019","Number","DUI Injuries",6
"Chester","0900714300","2015","Number","DUI Crashes",8
"Chester","0900714300","2015","Number","DUI Fatalities",1
"Chester","0900714300","2015","Number","DUI Injuries",3
"Chester","0900714300","2016","Number","DUI Crashes",2
"Chester","0900714300","2016","Number","DUI Fatalities",1
"Chester","0900714300","2016","Number","DUI Injuries",0
"Chester","0900714300","2017","Number","DUI Crashes",2
"Chester","0900714300","2017","Number","DUI Fatalities",0
"Chester","0900714300","2017","Number","DUI Injuries",2
"Chester","0900714300","2018","Number","DUI Crashes",0
"Chester","0900714300","2018","Number","DUI Fatalities",0
"Chester","0900714300","2018","Number","DUI Injuries",0
"Chester","0900714300","2019","Number","DUI Crashes",2
"Chester","0900714300","2019","Number","DUI Fatalities",0
"Chester","0900714300","2019","Number","DUI Injuries",0
"Clinton","0900715350","2015","Number","DUI Crashes",14
"Clinton","0900715350","2015","Number","DUI Fatalities",0
"Clinton","0900715350","2015","Number","DUI Injuries",5
"Clinton","0900715350","2016","Number","DUI Crashes",7
"Clinton","0900715350","2016","Number","DUI Fatalities",0
"Clinton","0900715350","2016","Number","DUI Injuries",2
"Clinton","0900715350","2017","Number","DUI Crashes",4
"Clinton","0900715350","2017","Number","DUI Fatalities",0
"Clinton","0900715350","2017","Number","DUI Injuries",2
"Clinton","0900715350","2018","Number","DUI Crashes",8
"Clinton","0900715350","2018","Number","DUI Fatalities",0
"Clinton","0900715350","2018","Number","DUI Injuries",3
"Clinton","0900715350","2019","Number","DUI Crashes",21
"Clinton","0900715350","2019","Number","DUI Fatalities",0
"Clinton","0900715350","2019","Number","DUI Injuries",10
"Colchester","0901115910","2015","Number","DUI Crashes",24
"Colchester","0901115910","2015","Number","DUI Fatalities",0
"Colchester","0901115910","2015","Number","DUI Injuries",12
"Colchester","0901115910","2016","Number","DUI Crashes",17
"Colchester","0901115910","2016","Number","DUI Fatalities",0
"Colchester","0901115910","2016","Number","DUI Injuries",7
"Colchester","0901115910","2017","Number","DUI Crashes",10
"Colchester","0901115910","2017","Number","DUI Fatalities",0
"Colchester","0901115910","2017","Number","DUI Injuries",7
"Colchester","0901115910","2018","Number","DUI Crashes",22
"Colchester","0901115910","2018","Number","DUI Fatalities",2
"Colchester","0901115910","2018","Number","DUI Injuries",8
"Colchester","0901115910","2019","Number","DUI Crashes",15
"Colchester","0901115910","2019","Number","DUI Fatalities",2
"Colchester","0901115910","2019","Number","DUI Injuries",6
"Colebrook","0900516050","2015","Number","DUI Crashes",1
"Colebrook","0900516050","2015","Number","DUI Fatalities",0
"Colebrook","0900516050","2015","Number","DUI Injuries",0
"Colebrook","0900516050","2016","Number","DUI Crashes",2
"Colebrook","0900516050","2016","Number","DUI Fatalities",0
"Colebrook","0900516050","2016","Number","DUI Injuries",0
"Colebrook","0900516050","2017","Number","DUI Crashes",1
"Colebrook","0900516050","2017","Number","DUI Fatalities",0
"Colebrook","0900516050","2017","Number","DUI Injuries",3
"Colebrook","0900516050","2018","Number","DUI Crashes",0
"Colebrook","0900516050","2018","Number","DUI Fatalities",0
"Colebrook","0900516050","2018","Number","DUI Injuries",0
"Colebrook","0900516050","2019","Number","DUI Crashes",0
"Colebrook","0900516050","2019","Number","DUI Fatalities",0
"Colebrook","0900516050","2019","Number","DUI Injuries",0
"Columbia","0901316400","2015","Number","DUI Crashes",4
"Columbia","0901316400","2015","Number","DUI Fatalities",0
"Columbia","0901316400","2015","Number","DUI Injuries",2
"Columbia","0901316400","2016","Number","DUI Crashes",3
"Columbia","0901316400","2016","Number","DUI Fatalities",1
"Columbia","0901316400","2016","Number","DUI Injuries",0
"Columbia","0901316400","2017","Number","DUI Crashes",4
"Columbia","0901316400","2017","Number","DUI Fatalities",0
"Columbia","0901316400","2017","Number","DUI Injuries",7
"Columbia","0901316400","2018","Number","DUI Crashes",0
"Columbia","0901316400","2018","Number","DUI Fatalities",0
"Columbia","0901316400","2018","Number","DUI Injuries",0
"Columbia","0901316400","2019","Number","DUI Crashes",1
"Columbia","0901316400","2019","Number","DUI Fatalities",0
"Columbia","0901316400","2019","Number","DUI Injuries",0
"Connecticut","09","2015","Number","DUI Crashes",3079
"Connecticut","09","2015","Number","DUI Fatalities",65
"Connecticut","09","2015","Number","DUI Injuries",1705
"Connecticut","09","2016","Number","DUI Crashes",3326
"Connecticut","09","2016","Number","DUI Fatalities",82
"Connecticut","09","2016","Number","DUI Injuries",2009
"Connecticut","09","2017","Number","DUI Crashes",3236
"Connecticut","09","2017","Number","DUI Fatalities",88
"Connecticut","09","2017","Number","DUI Injuries",1885
"Connecticut","09","2018","Number","DUI Crashes",2959
"Connecticut","09","2018","Number","DUI Fatalities",84
"Connecticut","09","2018","Number","DUI Injuries",1619
"Connecticut","09","2019","Number","DUI Crashes",3024
"Connecticut","09","2019","Number","DUI Fatalities",91
"Connecticut","09","2019","Number","DUI Injuries",1670
"Cornwall","0900517240","2015","Number","DUI Crashes",1
"Cornwall","0900517240","2015","Number","DUI Fatalities",0
"Cornwall","0900517240","2015","Number","DUI Injuries",0
"Cornwall","0900517240","2016","Number","DUI Crashes",0
"Cornwall","0900517240","2016","Number","DUI Fatalities",0
"Cornwall","0900517240","2016","Number","DUI Injuries",0
"Cornwall","0900517240","2017","Number","DUI Crashes",3
"Cornwall","0900517240","2017","Number","DUI Fatalities",0
"Cornwall","0900517240","2017","Number","DUI Injuries",3
"Cornwall","0900517240","2018","Number","DUI Crashes",2
"Cornwall","0900517240","2018","Number","DUI Fatalities",0
"Cornwall","0900517240","2018","Number","DUI Injuries",0
"Cornwall","0900517240","2019","Number","DUI Crashes",0
"Cornwall","0900517240","2019","Number","DUI Fatalities",0
"Cornwall","0900517240","2019","Number","DUI Injuries",0
"Coventry","0901317800","2015","Number","DUI Crashes",12
"Coventry","0901317800","2015","Number","DUI Fatalities",0
"Coventry","0901317800","2015","Number","DUI Injuries",4
"Coventry","0901317800","2016","Number","DUI Crashes",11
"Coventry","0901317800","2016","Number","DUI Fatalities",0
"Coventry","0901317800","2016","Number","DUI Injuries",9
"Coventry","0901317800","2017","Number","DUI Crashes",18
"Coventry","0901317800","2017","Number","DUI Fatalities",1
"Coventry","0901317800","2017","Number","DUI Injuries",9
"Coventry","0901317800","2018","Number","DUI Crashes",13
"Coventry","0901317800","2018","Number","DUI Fatalities",0
"Coventry","0901317800","2018","Number","DUI Injuries",6
"Coventry","0901317800","2019","Number","DUI Crashes",19
"Coventry","0901317800","2019","Number","DUI Fatalities",0
"Coventry","0901317800","2019","Number","DUI Injuries",14
"Cromwell","0900718080","2015","Number","DUI Crashes",21
"Cromwell","0900718080","2015","Number","DUI Fatalities",0
"Cromwell","0900718080","2015","Number","DUI Injuries",16
"Cromwell","0900718080","2016","Number","DUI Crashes",20
"Cromwell","0900718080","2016","Number","DUI Fatalities",0
